left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
yew,0.9994093,0.9995261,0.9993361,0.9990357,0.9994159,0.9993677,0.9994207,0.9995214,0.9992548,0.99804336,0.9991495,0.9993593,0.99942106,0.9988661,0.9994873,0.9994949,0.99933624,0.9994103,0.998983,0.99909115
yez,0.99907994,0.99884284,0.9989255,0.998839,0.9989519,0.9990754,0.99904287,0.99900436,0.9989094,0.99900097,0.99910825,0.9991052,0.9989187,0.99902594,0.99898034,0.9989656,0.99891895,0.99922323,0.9990405,0.9989128
yge,0.99918664,0.9993323,0.99909395,0.9992894,0.9991193,0.99921536,0.9991833,0.9992697,0.9988452,0.99916315,0.99938786,0.9992918,0.99897504,0.9991619,0.99929947,0.9996264,0.9981782,0.99921346,0.9993158,0.999274
ygj,0.99916553,0.99944985,0.99955887,0.9993123,0.9994814,0.99930024,0.99917156,0.99949276,0.9993629,0.99916995,0.99945235,0.9993931,0.99906665,0.9994417,0.99963236,0.9995111,0.9991384,0.9994633,0.9990345,0.99911726
ygx,0.9990853,0.99854076,0.99918437,0.99886775,0.9992023,0.99887985,0.9993361,0.998929,0.9991034,0.9991429,0.9994371,0.9993557,0.999444,0.9992775,0.9991428,0.9989761,0.99949,0.9992154,0.9993941,0.9993003
ygz,0.9988729,0.99879736,0.9991269,0.9988565,0.99883366,0.99915177,0.9987235,0.998914,0.99892896,0.9987392,0.9989262,0.99849427,0.998884,0.9988606,0.99920356,0.9991857,0.9985082,0.99933755,0.9989011,0.99861914
yhg,0.9992408,0.9992248,0.9991025,0.9992563,0.99926376,0.99925625,0.9991405,0.9993243,0.99920785,0.99929106,0.99911773,0.9990454,0.99930644,0.998783,0.99938387,0.99894494,0.9992892,0.99960446,0.9990897,0.99919033
yia,0.99902725,0.998559,0.99900454,0.99898046,0.9985636,0.99849164,0.9989977,0.9991522,0.99899924,0.9990883,0.9987509,0.9987172,0.9990497,0.9988673,0.99903667,0.998549,0.9988397,0.9988939,0.99913293,0.9991287
yic,0.9988369,0.9988361,0.998661,0.9989824,0.99907845,0.9989761,0.9987838,0.99896824,0.99812,0.9988661,0.9985724,0.9990416,0.99895453,0.99886256,0.99888116,0.9985398,0.99852,0.9990587,0.99883866,0.9989496
yii,0.9993836,0.99925023,0.9993634,0.9987314,0.999347,0.9993392,0.9992161,0.99948967,0.9993764,0.9983869,0.999061,0.9992331,0.9995794,0.9993825,0.9991525,0.9991901,0.99942255,0.99938977,0.9992349,0.9992666
yiq,0.99944067,0.99955267,0.9990494,0.99897003,0.9993278,0.9991872,0.9994963,0.9994313,0.9994296,0.9986142,0.9988466,0.9992011,0.9993881,0.9993075,0.9994666,0.999181,0.9992428,0.9994029,0.99923456,0.99915016
yiy,0.9995541,0.9990995,0.99936867,0.99926484,0.99927497,0.99944365,0.99922013,0.9993528,0.9991462,0.99901,0.99915576,0.999271,0.9994397,0.999166,0.9991827,0.9993166,0.9993725,0.9991135,0.99893403,0.9992701
yjd,0.9989845,0.99933153,0.99910384,0.99944556,0.9991055,0.99922144,0.9991916,0.9990615,0.999073,0.9989353,0.99929273,0.998893,0.9994003,0.9991842,0.9993155,0.99939275,0.9992261,0.99906206,0.99934345,0.9991575
yji,0.99932635,0.99928683,0.9989072,0.99939096,0.9992839,0.9991745,0.99887323,0.9994369,0.9993652,0.99941564,0.99914247,0.99928904,0.99924195,0.99935675,0.9985527,0.99939126,0.9991224,0.9992385,0.9994314,0.998472
yju,0.99899757,0.9992101,0.9992104,0.9992768,0.9992391,0.9989095,0.99925154,0.99886143,0.9995219,0.9990299,0.99878603,0.99932843,0.99934375,0.9988384,0.999486,0.9990083,0.9991516,0.9990937,0.9990995,0.99914825
ykb,0.99915755,0.99891394,0.999038,0.99907035,0.9992168,0.99844396,0.9993043,0.99916774,0.99882203,0.99883074,0.999171,0.99932396,0.9986273,0.99881995,0.9989785,0.9990128,0.9991555,0.99915606,0.99921685,0.9993472
ykc,0.9987763,0.99872947,0.99849206,0.99830693,0.9989192,0.9984217,0.9986008,0.9986129,0.99903363,0.9986054,0.99858034,0.99850655,0.9988924,0.9989334,0.99875283,0.9986367,0.99871516,0.99881524,0.99878246,0.999032
yko,0.99928546,0.999389,0.9993168,0.998926,0.9991028,0.9988004,0.9990828,0.9990929,0.9989433,0.999367,0.9989314,0.99912417,0.9991859,0.99902326,0.9991783,0.99893725,0.9992372,0.9988013,0.9993715,0.99927855
yky,0.99919754,0.999215,0.9988322,0.9993386,0.99936616,0.99894416,0.99940175,0.9990981,0.9990604,0.9995771,0.999353,0.9992605,0.99933374,0.9992139,0.99910176,0.99931794,0.9993324,0.9985106,0.99907124,0.99936944
ylb,0.9988622,0.99890864,0.9990481,0.9992739,0.9989667,0.99894285,0.99886954,0.99881405,0.9991618,0.99887973,0.99925554,0.99896216,0.99900985,0.9989726,0.9992027,0.9992504,0.99911785,0.9987446,0.9991413,0.99908006
ylj,0.99918145,0.9993788,0.9993963,0.9993837,0.99916935,0.99935085,0.9992664,0.9993801,0.9992822,0.9993701,0.9991518,0.99918133,0.9992612,0.9993608,0.99866366,0.9995358,0.99920636,0.99925053,0.9987129,0.99935126
ylm,0.99932456,0.99919105,0.999454,0.99919355,0.99951446,0.9994508,0.99943566,0.99965024,0.99944925,0.998894,0.99908656,0.9994523,0.9991142,0.9995562,0.99938786,0.9992403,0.9993594,0.9993124,0.9994524,0.9993142
yln,0.99924463,0.9989729,0.9988564,0.99929124,0.9987346,0.99915385,0.9988724,0.9989774,0.9989637,0.99856937,0.9990773,0.9989578,0.9982954,0.99908066,0.99867946,0.9994285,0.9978038,0.99897003,0.9988827,0.99918234
yme,0.9992025,0.99894965,0.99910307,0.9990727,0.99907494,0.99870294,0.99860704,0.9992596,0.99902356,0.99815536,0.99930274,0.99923027,0.9990257,0.9990053,0.9992068,0.99876964,0.99913895,0.998893,0.99922127,0.9989193
ymj,0.9992013,0.99919665,0.99948573,0.99926406,0.99949086,0.9993932,0.99891436,0.9990147,0.99920595,0.99858546,0.9988034,0.9995054,0.9993074,0.99913424,0.9989567,0.99919885,0.99929893,0.99900174,0.9992678,0.9989656
ymz,0.9992762,0.99858487,0.99869895,0.9991109,0.9989548,0.9992197,0.9989668,0.9987192,0.99886566,0.9990925,0.99897265,0.99916196,0.99916136,0.9989607,0.99905074,0.9991984,0.9992248,0.99893576,0.99886674,0.99901426
yna,0.99897766,0.99933994,0.9993085,0.9990484,0.99949145,0.99925774,0.9991608,0.99951166,0.99925286,0.9993208,0.9987432,0.99948424,0.999315,0.99919736,0.9992658,0.99924684,0.99898064,0.999218,0.99912715,0.99894977
ynf,0.9989922,0.9993371,0.9990208,0.9992609,0.9978527,0.9993638,0.9991381,0.9990091,0.9993295,0.9994545,0.9994867,0.9993036,0.99913883,0.99893534,0.9993661,0.99947643,0.9994359,0.99945664,0.99904704,0.99952805
yni,0.99944884,0.9990238,0.99942064,0.99910676,0.9994395,0.9994035,0.99850917,0.99925053,0.9991857,0.99919194,0.99932164,0.99935436,0.999352,0.9990626,0.9993185,0.9993096,0.99921167,0.99892956,0.9994004,0.9992826
yoj,0.9990202,0.9989734,0.99902725,0.99920976,0.9989235,0.9989867,0.9990328,0.99893683,0.9991418,0.9986754,0.99920416,0.99928164,0.9992566,0.99894977,0.9992409,0.9992193,0.9993323,0.99915594,0.9990706,0.9980974
yoq,0.99925554,0.9992947,0.99921143,0.9992131,0.9992168,0.9994043,0.9994943,0.99929404,0.9994355,0.999315,0.9995033,0.9991407,0.99958104,0.99938357,0.99956805,0.9992602,0.99904114,0.9995624,0.999329,0.9992034
yos,0.99916327,0.9991689,0.9988693,0.9990446,0.9990426,0.9992051,0.99891365,0.99931514,0.9989809,0.9993788,0.9989581,0.9988327,0.9991562,0.9990374,0.99920297,0.99906945,0.9996874,0.9992341,0.9993848,0.99889654
yoz,0.9992813,0.99905425,0.99881816,0.999161,0.99923265,0.99930376,0.99935484,0.99930465,0.9991348,0.9990715,0.998873,0.99913865,0.9989721,0.9990907,0.9992883,0.99901587,0.99880266,0.9988409,0.999052,0.9992542
ypf,0.9987613,0.9989371,0.99917334,0.9990847,0.999032,0.9987347,0.9992527,0.9993849,0.99919486,0.9989553,0.99920946,0.9989647,0.9991979,0.9990668,0.9993681,0.9994963,0.99913824,0.9992674,0.9990073,0.99935395
yps,0.9991545,0.9987007,0.99891907,0.9989725,0.9990728,0.99899644,0.999058,0.9992268,0.9989737,0.9987708,0.9991238,0.99898314,0.99915427,0.9989488,0.9986668,0.99887455,0.9987066,0.9990708,0.99899024,0.99896884
yqi,0.9991206,0.99867123,0.99883103,0.9991181,0.99903494,0.99902415,0.9988798,0.9990673,0.9987698,0.99900234,0.99880654,0.9989078,0.9988276,0.99864703,0.9993037,0.99902403,0.999069,0.99894536,0.9994177,0.9986799
yre,0.99954146,0.9993895,0.9991547,0.99947906,0.99898124,0.9992675,0.99951196,0.999436,0.99934036,0.99938804,0.9994055,0.9991965,0.99956733,0.9994405,0.9994048,0.9991189,0.9994159,0.9995098,0.99936557,0.9992987
yrk,0.9995254,0.999103,0.9988939,0.99955624,0.9995316,0.99895453,0.99937826,0.9993532,0.9995442,0.99871457,0.9953666,0.9995089,0.9990723,0.99936736,0.9991722,0.9989349,0.999329,0.99906224,0.99821234,0.99889994
yrw,0.9993108,0.9993402,0.9990833,0.9991635,0.99924755,0.9993141,0.99879813,0.99913025,0.99943924,0.99901384,0.99935454,0.9993256,0.999379,0.9995382,0.99934524,0.99910486,0.99915516,0.99949086,0.9992509,0.998914
ysn,0.99885696,0.99921465,0.999299,0.99875283,0.99942327,0.998912,0.9990193,0.9993171,0.9989947,0.9994385,0.99942183,0.99931073,0.99907494,0.9992628,0.9992697,0.9991254,0.99918735,0.99881893,0.99937826,0.9976554
yte,0.998721,0.99806905,0.998839,0.99879104,0.99837804,0.99878,0.99855304,0.99848205,0.9984091,0.99893594,0.99836636,0.9987196,0.9985912,0.9986866,0.9988372,0.9985833,0.9985089,0.99873364,0.9985487,0.9987048
ytf,0.9989637,0.99904305,0.99902344,0.9991213,0.99909234,0.99896145,0.99906826,0.9988929,0.99891776,0.9982798,0.9991924,0.99909353,0.999032,0.9990892,0.9989209,0.9988233,0.99889296,0.9992323,0.9991802,0.9989332
yth,0.9993931,0.99932307,0.9992918,0.99929273,0.9993346,0.9989227,0.99904346,0.9993281,0.99937236,0.99936235,0.9991294,0.99935687,0.9993566,0.9994724,0.9992534,0.9994709,0.9992341,0.99942386,0.9994466,0.9994527
ytq,0.99916697,0.9988003,0.9993577,0.999038,0.9990819,0.99919116,0.99922544,0.99896324,0.99906963,0.9990972,0.9989041,0.9986166,0.9993761,0.99944186,0.9994011,0.99930155,0.99924034,0.9991439,0.9988835,0.99906003
ytt,0.99802446,0.9988755,0.9987002,0.9986979,0.9988228,0.99837554,0.99919724,0.99884164,0.998795,0.9984565,0.9987708,0.9988253,0.998945,0.9984686,0.99852836,0.9983405,0.9986079,0.99875146,0.9988342,0.9988169
yub,0.99933374,0.99935925,0.9995589,0.9993442,0.99938166,0.99939173,0.9995634,0.999046,0.99940306,0.99933547,0.99884176,0.9995109,0.9992617,0.9992511,0.9991498,0.998901,0.9992666,0.99952155,0.99899143,0.99950737
yuf,0.99925566,0.9993,0.9993486,0.9994055,0.99922496,0.99913716,0.9990969,0.9993987,0.99887615,0.9991687,0.9996572,0.9990485,0.9993354,0.9991099,0.9986783,0.9995794,0.9993302,0.9990797,0.9992806,0.99950933
yut,0.9990773,0.999435,0.9994108,0.99928486,0.9990642,0.9994859,0.99923,0.9995219,0.99906456,0.99918175,0.9992708,0.99921775,0.9991888,0.9993628,0.9990698,0.9994001,0.9991763,0.99952126,0.99886495,0.9994476
yuv,0.9991473,0.9990401,0.99916744,0.99926835,0.9990463,0.9993555,0.99915284,0.9992573,0.99868864,0.99933565,0.99877965,0.99948406,0.99914724,0.9993813,0.9992323,0.9991175,0.99903524,0.99930316,0.9990606,0.99894893
ywa,0.9990257,0.9992805,0.99919677,0.99899185,0.99922633,0.9991838,0.9992136,0.9982003,0.99883133,0.99824315,0.99921453,0.9991382,0.99930704,0.99911046,0.99887776,0.9991258,0.9991485,0.9992573,0.99884915,0.99928945
ywb,0.99936163,0.99924415,0.99936116,0.9993663,0.99923396,0.9992829,0.9990827,0.99918926,0.9992212,0.9993227,0.99921703,0.99946547,0.998919,0.99864745,0.99888885,0.99910516,0.9993988,0.9992728,0.9989685,0.9988696
ywj,0.9990622,0.99908864,0.9994,0.998876,0.9991014,0.9992517,0.99896324,0.99902344,0.9991068,0.99887824,0.99934906,0.9988057,0.99919426,0.9987473,0.99885654,0.99876523,0.9995098,0.99910873,0.9995564,0.99917394
ywm,0.99643004,0.9990413,0.9993458,0.99927455,0.99910814,0.9993125,0.99913806,0.9990392,0.9993396,0.9992969,0.9993593,0.999257,0.9992105,0.9993316,0.99940926,0.9989464,0.9994734,0.9995363,0.99933946,0.9991945
ywr,0.9994267,0.999324,0.9992318,0.9992605,0.9990864,0.9994146,0.9992138,0.9995,0.99935585,0.9992917,0.99751645,0.9988514,0.9994122,0.99935085,0.9990236,0.9993338,0.999188,0.99934554,0.9990712,0.9990476
yxd,0.99808675,0.9986355,0.9982169,0.9983401,0.9986673,0.9986086,0.9985875,0.9981617,0.9986178,0.99861944,0.998213,0.99852884,0.9983214,0.9984936,0.99857295,0.9987671,0.9979147,0.9980056,0.99848795,0.9984906
yxm,0.99940944,0.9992163,0.9988746,0.9991094,0.99916935,0.99895203,0.99941194,0.99946016,0.9991608,0.99910235,0.9993107,0.9991983,0.9990133,0.99806845,0.9990906,0.9988606,0.9984373,0.99919945,0.999389,0.9992121
yxx,0.9989387,0.99881935,0.99931747,0.9990424,0.99913275,0.9964332,0.99899197,0.99907464,0.9995254,0.9989636,0.99920005,0.9985845,0.998945,0.99893725,0.9992635,0.9992331,0.99917245,0.99893975,0.9993534,0.9992031
yxy,0.9989359,0.9989214,0.99950314,0.99911666,0.9991622,0.9989948,0.9989561,0.99903667,0.9994186,0.99859375,0.9991009,0.9992661,0.9992536,0.99905866,0.999166,0.9991753,0.99916875,0.9989098,0.99904096,0.99943817
yyi,0.9993429,0.9992412,0.9992727,0.99900854,0.9990231,0.99921346,0.9995192,0.9986684,0.9992106,0.9989409,0.9991915,0.9990602,0.99935484,0.9990752,0.9991579,0.9990324,0.99906266,0.99933326,0.99942243,0.99924016
yyj,0.99878097,0.9994416,0.99903953,0.9993942,0.9992525,0.9991562,0.9993603,0.99864197,0.9991045,0.99890065,0.9990493,0.99923456,0.9991585,0.9991418,0.9991823,0.9990183,0.99910885,0.9991767,0.99912524,0.999232
yyk,0.9987954,0.9985598,0.9988511,0.9985608,0.9991657,0.99890816,0.9992435,0.99921405,0.9990287,0.99877644,0.99876034,0.99925286,0.9988642,0.9987143,0.99880064,0.9985406,0.9990085,0.99880534,0.9986286,0.998474
yyq,0.99897397,0.99906814,0.99906456,0.99886525,0.99887145,0.9990715,0.99937296,0.9990293,0.99940455,0.99930656,0.9992337,0.99918467,0.9990014,0.9993593,0.9991777,0.99897736,0.9988843,0.9990474,0.9992659,0.9989654
yyx,0.9991754,0.9992355,0.9994869,0.9993093,0.9993826,0.9992812,0.99941736,0.9991137,0.9991923,0.99959266,0.99931264,0.9991982,0.99909914,0.99932814,0.9987055,0.9993198,0.99913704,0.99935156,0.99906886,0.99889886
yyz,0.9993737,0.9993887,0.99887305,0.99896884,0.9990739,0.999228,0.99917954,0.9988197,0.9991122,0.9989451,0.9990711,0.9991491,0.99892503,0.9989592,0.99901783,0.9987385,0.9991629,0.9992632,0.999115,0.99911374
yzd,0.99914056,0.99952054,0.9991395,0.998925,0.9995901,0.99894357,0.9991323,0.99922806,0.9993577,0.9988436,0.9993826,0.99923897,0.99949753,0.9992066,0.99936944,0.99957466,0.9990094,0.9992116,0.99898785,0.99896836
yzf,0.99957305,0.9996338,0.9994743,0.9994998,0.99926114,0.99938107,0.9994424,0.99950755,0.9991468,0.99909145,0.99931747,0.99836266,0.999182,0.9990452,0.99942744,0.999197,0.999114,0.9988805,0.99929494,0.99946964
yzx,0.9994699,0.9992635,0.9988723,0.99931294,0.9991118,0.9990065,0.99908006,0.9990787,0.9990883,0.9993541,0.9992943,0.99899006,0.99931824,0.99924004,0.9993226,0.9984741,0.9990787,0.99920845,0.9991623,0.9992335
yzy,0.99957156,0.99938005,0.99939495,0.99957967,0.99944854,0.99944353,0.99944854,0.99970365,0.9996774,0.999399,0.9986825,0.9994785,0.9995066,0.9991384,0.9992584,0.99904513,0.9989203,0.99956775,0.9994382,0.9995207
zah,0.99904287,0.9992577,0.9989789,0.99914706,0.9994018,0.99906707,0.99915147,0.9991679,0.9990922,0.99926656,0.99913657,0.9988953,0.99915606,0.99913406,0.9993,0.9986651,0.9988184,0.9990171,0.9990918,0.9990021
zaz,0.99934196,0.99951696,0.99940157,0.9992773,0.9994345,0.9992774,0.9994497,0.9994611,0.9991676,0.9991939,0.99936706,0.99940836,0.99896145,0.9993923,0.99944144,0.9993731,0.999271,0.99949,0.9994664,0.9992486
zbc,0.9984987,0.99930274,0.9992645,0.999402,0.9993205,0.99927765,0.9995595,0.9993479,0.9992901,0.99927574,0.99936074,0.99906796,0.998577,0.9992243,0.99929076,0.99934125,0.99852073,0.9984126,0.9992198,0.9984581
zbe,0.9991973,0.9993553,0.99952006,0.99950355,0.9994032,0.99898607,0.99950683,0.99935913,0.99932754,0.9993265,0.99903363,0.99924326,0.9992031,0.99937624,0.9993757,0.99899924,0.9995298,0.99931073,0.9992414,0.99937797
zbh,0.99896675,0.99915344,0.9987358,0.99914783,0.99730086,0.9990339,0.99916387,0.9989192,0.9991671,0.9987876,0.9990715,0.999058,0.9992989,0.9982998,0.99909985,0.99918985,0.99925447,0.99927235,0.9990001,0.99890435
zbi,0.9985718,0.99827796,0.99842185,0.99832356,0.9981984,0.9981549,0.99855435,0.9983697,0.9987077,0.998188,0.99843806,0.9983481,0.99856514,0.9982237,0.99831116,0.9984293,0.99832785,0.9984327,0.9979385,0.9987425
zbk,0.9988679,0.99864197,0.99875885,0.9986831,0.99892753,0.99862516,0.99918735,0.9991698,0.9986979,0.99915636,0.9989264,0.9988568,0.99913365,0.9992244,0.9990665,0.99906945,0.99877167,0.99872273,0.9985888,0.9988826
zbq,0.99904287,0.999045,0.999334,0.9992766,0.999087,0.99900377,0.99915206,0.9990053,0.9992434,0.9986738,0.9988482,0.99939156,0.99915683,0.9991257,0.9988593,0.9994096,0.9992056,0.99918896,0.9989097,0.99914414
zbz,0.9989325,0.99951136,0.999346,0.99961257,0.99932164,0.99941754,0.9991533,0.99941695,0.99928546,0.99934864,0.9993632,0.9982799,0.9988198,0.99921215,0.99933803,0.99918294,0.99878335,0.9993673,0.99951327,0.99932796
zce,0.9977982,0.9992511,0.9990259,0.99919176,0.999148,0.9991821,0.99926484,0.99915075,0.9992503,0.99896,0.9992533,0.9988564,0.9989809,0.9988334,0.9988581,0.99919057,0.9992926,0.99921083,0.999102,0.999284
zcl,0.9991784,0.99958336,0.9993596,0.9993194,0.999383,0.9993255,0.9991418,0.9994495,0.99958813,0.99928164,0.9988963,0.99931085,0.9993675,0.99939907,0.9989723,0.99913776,0.99890524,0.9991976,0.9993399,0.9994451
zcp,0.9990135,0.99929464,0.99866676,0.9991655,0.99902093,0.9992275,0.9988521,0.9989594,0.99962205,0.998996,0.99938077,0.9987958,0.998957,0.9993936,0.9992532,0.9991553,0.99921,0.9988651,0.99879944,0.99929464
zct,0.9988634,0.99935377,0.99918014,0.9992105,0.9992759,0.99852264,0.9993866,0.9992707,0.9987658,0.9993551,0.99922526,0.9990623,0.9992949,0.999336,0.99936616,0.99923193,0.9991196,0.99924606,0.9989984,0.9991648
zcu,0.9986813,0.9988044,0.9982001,0.998767,0.9982803,0.99860644,0.9987877,0.99882084,0.99855316,0.998585,0.9984721,0.99828804,0.9983976,0.99859965,0.99878836,0.9984007,0.99876124,0.99808645,0.9986335,0.9986706
zcv,0.99934053,0.99783975,0.9995228,0.9994915,0.99922293,0.99930894,0.99954665,0.9990586,0.99947846,0.99930465,0.9988283,0.9986781,0.99932295,0.99930644,0.99929434,0.9991119,0.9992112,0.9993752,0.9993434,0.9995328
zdb,0.9992001,0.99946177,0.99953204,0.998699,0.99891573,0.9993594,0.99935013,0.99878633,0.99923974,0.99916786,0.9991696,0.99945664,0.99925673,0.9988525,0.9993986,0.9990722,0.9993483,0.9989613,0.998961,0.99960566
zdj,0.9991536,0.9986912,0.9986575,0.9991313,0.998583,0.99910355,0.9987813,0.9990688,0.9992789,0.9992375,0.99908876,0.99937695,0.9990408,0.9991609,0.9992094,0.99911535,0.9988463,0.99918294,0.998603,0.9990193
zdl,0.9990001,0.99900305,0.9990903,0.9988798,0.9987372,0.9992149,0.99921787,0.9992835,0.99911773,0.9993278,0.9992304,0.99949616,0.9984102,0.99923277,0.9993273,0.999071,0.9993577,0.9992585,0.999103,0.99927545
zdm,0.998922,0.999006,0.99831223,0.99915254,0.9982663,0.99889916,0.99867535,0.9990487,0.99897164,0.99937874,0.99912125,0.9989202,0.99862754,0.99811995,0.9990877,0.9990703,0.9980403,0.9983579,0.9990531,0.99882674
zdn,0.99923885,0.9991444,0.9991337,0.9991399,0.9992279,0.9991258,0.9993471,0.9993731,0.9988935,0.9992926,0.999221,0.9989983,0.99907845,0.9990839,0.9992174,0.999251,0.99907815,0.9992435,0.99930376,0.99884015
zdz,0.99921393,0.99880505,0.9990057,0.9992297,0.9992334,0.9994308,0.999228,0.9989784,0.9992937,0.99904597,0.99916923,0.99941057,0.99888146,0.9993204,0.9992643,0.99894464,0.9991175,0.9992669,0.99866086,0.99914193
zea,0.99898887,0.99918354,0.99901295,0.9992696,0.99911606,0.9990047,0.9988519,0.99910516,0.9988894,0.9992534,0.9992137,0.9992934,0.9988997,0.99830675,0.9993166,0.9990071,0.9991963,0.9993483,0.9994212,0.99961835
zec,0.9994163,0.9995089,0.99944496,0.9989154,0.9988395,0.99935704,0.99906033,0.9991893,0.9994018,0.99929154,0.99968964,0.9991028,0.9992404,0.9995415,0.99916124,0.9994416,0.9991072,0.9989786,0.99940234,0.99903744
zej,0.9992192,0.99935305,0.99930584,0.9988179,0.9992014,0.99924463,0.9992066,0.9987557,0.9993936,0.99912447,0.99899167,0.9991864,0.9984525,0.9985072,0.999299,0.99869597,0.9991552,0.999115,0.9991286,0.99931437
zen,0.99922144,0.99930763,0.99874693,0.99907315,0.99902296,0.9989891,0.9990934,0.999205,0.9991023,0.9990994,0.99917406,0.9991624,0.9990322,0.9990499,0.99843675,0.9991262,0.9991536,0.9993055,0.99822426,0.9993183
zez,0.9988331,0.9991255,0.9993961,0.99892074,0.9991578,0.99927354,0.9992193,0.9986683,0.99935985,0.99925965,0.9992564,0.9993469,0.999441,0.99921536,0.99936616,0.99877644,0.99916613,0.9991901,0.99933136,0.9993512
zfb,0.9993685,0.99916375,0.9992999,0.9991195,0.9992481,0.9987305,0.9986248,0.999226,0.9992529,0.99904287,0.99913305,0.9990605,0.9991307,0.99925685,0.99929357,0.99931043,0.99897975,0.99901354,0.9989056,0.99901086
zfh,0.9992465,0.9993182,0.9993216,0.99891496,0.99918866,0.9988283,0.999447,0.9991171,0.99928653,0.9992925,0.9994479,0.99883753,0.999292,0.9993298,0.99923,0.99926287,0.99948764,0.9993022,0.99880135,0.9992843
zfj,0.9996591,0.99880755,0.9992224,0.99902695,0.99901336,0.99938136,0.9993655,0.99945366,0.9994098,0.9994545,0.99937356,0.9992468,0.9991821,0.9993817,0.9993959,0.9989276,0.9994874,0.99923724,0.999437,0.99945134
zfm,0.99910885,0.99942553,0.99919593,0.9994134,0.999128,0.9991449,0.99933547,0.99945915,0.99935627,0.9992589,0.99917763,0.9991454,0.9993148,0.9990901,0.99911463,0.99931765,0.99887735,0.9993181,0.9994173,0.99909174
zgc,0.99913347,0.9990541,0.9994852,0.99889445,0.99947727,0.9988474,0.9995651,0.9993602,0.9995656,0.9994699,0.9994202,0.9993062,0.9992162,0.9993399,0.99914074,0.99894655,0.9992827,0.9992864,0.99958396,0.9992842
zgf,0.9987508,0.9991466,0.999138,0.9986613,0.99933875,0.999512,0.99960816,0.999261,0.9992013,0.998909,0.99951756,0.9993642,0.99945176,0.99905473,0.99919397,0.9991797,0.99946,0.99946994,0.99928313,0.99949336
zgi,0.9993638,0.9992494,0.999331,0.99900234,0.99866796,0.999324,0.99937856,0.9991253,0.9988204,0.9980177,0.998839,0.9993069,0.99949276,0.9993651,0.99903023,0.9992454,0.99926865,0.99920964,0.9990989,0.9992949
