left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
urm,0.24005745,0.48515457,0.22448535,0.47849986,0.40444857,0.54042923,0.23675945,0.6316368,0.22267213,0.25288486,0.5273489,0.64054954,0.15603432,0.34789747,0.4317897,0.2785167,0.1537237,0.34781682,0.13826084,0.13964391
urp,0.3513096,0.16671276,0.15457904,0.3375765,0.5062085,0.83411396,0.2795617,0.32178476,0.71148735,0.789892,0.69049096,0.66686225,0.21863082,0.11190524,0.24259701,0.11480061,0.7700519,0.6191863,0.8086778,0.1256121
usc,0.58297145,0.27321184,0.76083326,0.33602774,0.7706085,0.76953053,0.70255876,0.43070602,0.11711194,0.29211324,0.2984188,0.4346934,0.5917419,0.30704123,0.27753657,0.34994075,0.4216332,0.7758505,0.31573248,0.32046938
usd,0.14135224,0.8636715,0.53766876,0.80922145,0.46973372,0.7644979,0.90417933,0.8008611,0.5134604,0.32511672,0.52273095,0.60988617,0.7191918,0.4610495,0.61937857,0.30384412,0.30931744,0.5941713,0.19418186,0.85014665
usp,0.5432919,0.07433268,0.38680854,0.11550766,0.8773717,0.98400176,0.70600367,0.19136488,0.30185485,0.58574426,0.7301407,0.41481245,0.49397284,0.5714263,0.34512305,0.22078,0.9383837,0.19623813,0.9358833,0.2394819
utm,0.1605164,0.0844547,0.19294596,0.32519674,0.5230677,0.21447837,0.08113812,0.99849355,0.37299114,0.98627335,0.3549246,0.9973845,0.15585345,0.14645976,0.08568239,0.0875195,0.20865433,0.45706022,0.17323184,0.120335594
utn,0.4126965,0.6600337,0.4059584,0.16529673,0.34934032,0.62547076,0.07294053,0.22093034,0.35784042,0.41107273,0.5778919,0.42711872,0.43995833,0.4632493,0.064184114,0.42108452,0.34730697,0.59249896,0.41618663,0.3623081
utr,0.2698172,0.25667506,0.5167135,0.24164872,0.57789147,0.86871374,0.3525531,0.36408728,0.2995758,0.78883517,0.66310894,0.7127124,0.23450741,0.70253307,0.2808487,0.4843515,0.44294006,0.71189624,0.6527529,0.63965625
utz,0.79482317,0.21918298,0.3148185,0.10533701,0.3916145,0.28275803,0.28295583,0.7424732,0.23272827,0.24847722,0.28399867,0.0643375,0.14479268,0.84987545,0.871613,0.73982966,0.606463,0.8429115,0.5198716,0.48768973
uuc,0.13477826,0.43240622,0.07612537,0.27020055,0.50433385,0.15397197,0.15824883,0.09312429,0.5453593,0.86617625,0.4448363,0.25001717,0.14199889,0.7771789,0.35431597,0.5563618,0.27697814,0.81769145,0.460863,0.14593238
uug,0.8656056,0.08701762,0.26930618,0.85342914,0.85579854,0.86422014,0.40525547,0.148985,0.5136466,0.5582198,0.865418,0.21211177,0.21833694,0.20344251,0.4863461,0.37461525,0.34525716,0.83632684,0.2969124,0.2880391
uuq,0.5884407,0.8878168,0.22895819,0.46717462,0.13212559,0.17969,0.5416178,0.7327801,0.4252038,0.6043428,0.13062954,0.7499819,0.14238542,0.8108287,0.4127056,0.71009636,0.13839331,0.9119564,0.16573921,0.594641
uvb,0.41451305,0.49034283,0.891111,0.8048989,0.576972,0.26164073,0.8576738,0.13038078,0.28913093,0.42733306,0.11472039,0.2430223,0.57195544,0.106775135,0.17672506,0.16019505,0.22485329,0.9329925,0.8497394,0.31854224
uvf,0.23777762,0.60723686,0.39927405,0.45618272,0.33686554,0.4252107,0.3123085,0.43294027,0.52892756,0.23362371,0.14066847,0.3014107,0.47439998,0.4382252,0.43008465,0.47605407,0.1342743,0.30556706,0.29817778,0.336286
uvp,0.84857535,0.12349428,0.61678886,0.7679343,0.86095655,0.1623748,0.32468587,0.22812928,0.14358175,0.17692773,0.1540955,0.7180562,0.22562253,0.6347877,0.5979033,0.8437534,0.16684435,0.18770337,0.80095166,0.2156961
uvt,0.65951216,0.22759858,0.49007067,0.084224276,0.2970471,0.13312042,0.14742647,0.18124524,0.939699,0.8820951,0.18121651,0.11601248,0.5377133,0.7302489,0.33909303,0.8523357,0.29968405,0.2668841,0.076874,0.091411635
uxp,0.5809392,0.15782112,0.99653596,0.11780308,0.16712102,0.17445785,0.17355588,0.35333216,0.16028497,0.148503,0.045731112,0.9843273,0.18607067,0.998278,0.19620657,0.9770205,0.15851462,0.16137467,0.11334007,0.996796
uxt,0.17365965,0.9302868,0.24404114,0.85494196,0.52060646,0.73352516,0.18405384,0.04918641,0.23533845,0.60114884,0.15727547,0.4102283,0.52195424,0.34921497,0.96168756,0.592293,0.26672304,0.19779944,0.63393104,0.24324954
uyy,0.19736731,0.57256806,0.16363963,0.3358019,0.27232277,0.20813838,0.2853384,0.23931539,0.69300425,0.56822336,0.25426033,0.20630373,0.9067144,0.70472157,0.33485913,0.37760398,0.19278738,0.30508265,0.3785317,0.3022947
uzc,0.1441513,0.23236457,0.49468863,0.5064086,0.6913173,0.21766637,0.25584522,0.6929506,0.29828683,0.5391413,0.2921395,0.61337084,0.45909426,0.5754243,0.1647889,0.47112304,0.4044032,0.6140985,0.2996555,0.24516419
vbp,0.5551137,0.17157137,0.18533847,0.5157157,0.78851575,0.1881515,0.9118165,0.29262328,0.36266574,0.32475895,0.49498892,0.3524499,0.5205351,0.94116414,0.89449215,0.3329756,0.5012698,0.2351045,0.20621905,0.2107863
vbt,0.11543822,0.9330853,0.19393723,0.1339365,0.3198939,0.14336756,0.18048784,0.86174965,0.41162953,0.17442217,0.516914,0.95525926,0.44627964,0.92940843,0.20864707,0.19004878,0.28867555,0.11120264,0.35463324,0.15930119
vbu,0.732002,0.34461665,0.6081923,0.55734766,0.2862873,0.5705965,0.67863536,0.6260314,0.57850575,0.4865128,0.5747821,0.6514901,0.6080011,0.5334287,0.36361542,0.58677423,0.4757963,0.48511228,0.41745603,0.5744802
vdc,0.90744305,0.38546842,0.1147404,0.6942942,0.043453343,0.5085939,0.2294476,0.5682039,0.051181626,0.31429824,0.19124068,0.051624514,0.41835067,0.6242326,0.29983783,0.6106851,0.43549573,0.6381613,0.18252212,0.2785017
vdg,0.1406633,0.4849571,0.41274664,0.34878337,0.15026519,0.56175596,0.36613747,0.1670593,0.25064185,0.8854073,0.3502886,0.53912866,0.26926398,0.54175615,0.8130301,0.2738979,0.25757837,0.6676285,0.3434404,0.26734474
vdh,0.5724511,0.52080405,0.756093,0.6853805,0.20714271,0.5628662,0.32003337,0.42845,0.48956996,0.4599604,0.6228758,0.3807984,0.28992274,0.50144506,0.83765906,0.65505123,0.6422241,0.19572282,0.66600204,0.76802194
vdm,0.7142156,0.65712345,0.36970502,0.70343494,0.4732195,0.8378184,0.22526748,0.19445735,0.4967959,0.68461204,0.16529904,0.5200331,0.23753671,0.680665,0.223877,0.5105283,0.80053127,0.42061087,0.76076525,0.69188416
vdp,0.4378308,0.4579695,0.58246243,0.6439629,0.4522279,0.16594899,0.70772916,0.19993751,0.45879233,0.093024,0.10016672,0.6155661,0.46025667,0.10725228,0.51127875,0.57603014,0.5223794,0.09443189,0.19810292,0.51055634
vdu,0.46815225,0.8453934,0.8376188,0.880983,0.4877481,0.2931487,0.5457331,0.60551465,0.13241932,0.906266,0.83099514,0.26897898,0.16231455,0.46090072,0.58303624,0.49858892,0.4789008,0.24450779,0.8638824,0.45558265
vdv,0.58662236,0.43633384,0.27025893,0.10545385,0.9889729,0.2388317,0.15586275,0.22966164,0.99513906,0.9860463,0.13402596,0.28307623,0.10864498,0.5237994,0.96912456,0.25622365,0.1213265,0.99164355,0.09146979,0.16521716
vdx,0.13886166,0.37111372,0.5589046,0.6668552,0.3361709,0.723248,0.67292905,0.45155492,0.72246146,0.72892654,0.6991869,0.14432299,0.49811652,0.2735684,0.5550727,0.57099545,0.83952284,0.6585232,0.59866625,0.7881955
vee,0.17130156,0.6638862,0.84458953,0.64058644,0.90980244,0.6237856,0.1330401,0.37360197,0.6316513,0.92233396,0.87446576,0.49595279,0.3283205,0.8962668,0.41180727,0.8214726,0.88188976,0.12146501,0.75831246,0.8817371
veh,0.110301554,0.29721037,0.9260403,0.30635393,0.7259301,0.7707031,0.24537739,0.21228254,0.48742315,0.30272168,0.90704346,0.4311327,0.84181404,0.30888093,0.25258207,0.21586695,0.8318058,0.12017241,0.35150975,0.28058493
vem,0.58846533,0.23112662,0.35296828,0.29657033,0.3975785,0.20094821,0.4292828,0.65714014,0.5764485,0.23898798,0.4332057,0.34244472,0.7331234,0.47839707,0.65194094,0.6894471,0.2591094,0.49626178,0.5454936,0.2730708
ven,0.30323765,0.16824403,0.13602461,0.20048144,0.24418356,0.99332905,0.99506897,0.21933189,0.22535439,0.98998636,0.27797824,0.36576027,0.99899554,0.041539855,0.12559512,0.9968734,0.12192958,0.2121848,0.14377958,0.11490703
ves,0.4041984,0.29952654,0.7262242,0.32691905,0.33271486,0.45197678,0.35706943,0.4181838,0.5134109,0.34261155,0.59386075,0.15801595,0.35440773,0.41757202,0.3907119,0.36318228,0.51896673,0.4456693,0.31436685,0.49172178
vex,0.6758845,0.7250248,0.52432984,0.65894544,0.7452063,0.3129106,0.47283095,0.5811216,0.71519196,0.63139033,0.52416575,0.35558915,0.33348203,0.6165581,0.71143234,0.26844558,0.28004873,0.48580626,0.5249559,0.4098554
vez,0.0940502,0.14430931,0.9960128,0.9986542,0.10149072,0.1290569,0.12791821,0.1333743,0.165429,0.082159445,0.12979949,0.37651524,0.99720263,0.15484935,0.39677346,0.4370911,0.14137736,0.114902556,0.38807172,0.9984875
vfd,0.22132233,0.51113707,0.58496773,0.5933217,0.5068108,0.63298875,0.42925453,0.40903217,0.17762241,0.62837243,0.64512575,0.60176843,0.64179415,0.45389777,0.6418071,0.44829848,0.44771492,0.61378133,0.5887017,0.5070486
vfg,0.13589993,0.17228773,0.21130055,0.15463772,0.12091941,0.6636489,0.1460472,0.46152696,0.31771243,0.5707686,0.5311855,0.48877043,0.824888,0.14014488,0.8534187,0.65335715,0.21444121,0.43010178,0.12459771,0.55532056
vfo,0.69891524,0.75231785,0.4087142,0.8034929,0.34946305,0.4084601,0.10586832,0.30654728,0.7069237,0.21265444,0.10710731,0.28018525,0.24004899,0.08624689,0.5232971,0.31928462,0.40816835,0.8817332,0.20163055,0.8597882
vfx,0.42754525,0.7028371,0.9541719,0.11999608,0.10378066,0.6934205,0.500594,0.7601719,0.35201833,0.5190713,0.16762923,0.2167912,0.18117347,0.6302248,0.6291995,0.926824,0.74291956,0.55224967,0.137775,0.901424
vga,0.6635859,0.19174767,0.22156735,0.1724483,0.15386002,0.26993385,0.22596855,0.7524172,0.21315134,0.21329322,0.19313332,0.19828156,0.20203447,0.9572567,0.30750638,0.307486,0.31414273,0.527925,0.91812617,0.27101493
vge,0.4786766,0.7249733,0.29071796,0.21202363,0.20389247,0.62904745,0.2441877,0.73725533,0.37716335,0.5126053,0.41662267,0.33792567,0.6758174,0.75439554,0.16366315,0.79839826,0.34995311,0.31852776,0.19984128,0.6687279
vgl,0.19710034,0.31123227,0.16160595,0.42411086,0.13027632,0.16376823,0.6975097,0.6602951,0.1623869,0.8167658,0.9032838,0.19337377,0.6320287,0.4458509,0.5658685,0.56184614,0.45879537,0.14901713,0.8009665,0.5405625
vgp,0.5444836,0.072419465,0.17648453,0.18402253,0.28939193,0.24694097,0.34765074,0.7754538,0.24774382,0.6027564,0.6452271,0.451883,0.19996265,0.6153827,0.46910435,0.1590105,0.10170542,0.5260366,0.22380969,0.3602264
vgu,0.24053557,0.15836638,0.11418,0.74871385,0.09911681,0.9145795,0.36742592,0.4016564,0.868665,0.33241707,0.099604815,0.34065327,0.10023002,0.10403458,0.25188005,0.38913783,0.7091987,0.8995838,0.8595833,0.83624125
vgv,0.9943727,0.15925333,0.17488243,0.32084686,0.99393916,0.16561633,0.104110375,0.09801495,0.15736192,0.99112076,0.12267521,0.09693459,0.99820656,0.16762859,0.1283516,0.1624364,0.99388695,0.9976499,0.24467033,0.99872875
vha,0.37083173,0.94655585,0.071669705,0.28641507,0.30910856,0.88578176,0.14971837,0.34783667,0.21258713,0.24003685,0.18705371,0.5736758,0.44519097,0.23578593,0.6637334,0.56692624,0.15106523,0.5879972,0.32384723,0.20679457
vhs,0.16614619,0.22508985,0.15509464,0.1617924,0.26215908,0.69136995,0.49894884,0.26732942,0.73852456,0.85657513,0.4780671,0.31766212,0.5250983,0.22864524,0.2579513,0.41471905,0.20460857,0.3552798,0.37232608,0.89757556
via,0.14922506,0.18290743,0.9890972,0.18931341,0.17411336,0.78591466,0.10665374,0.9964864,0.99694586,0.7268487,0.20295185,0.163457,0.2543896,0.3599942,0.53354603,0.15893233,0.5192021,0.99687576,0.12502751,0.12876923
vid,0.36418438,0.20113645,0.94840425,0.22981782,0.33694616,0.26936302,0.20238933,0.21400893,0.9731997,0.67061734,0.98171437,0.11329058,0.9777016,0.9599564,0.9792915,0.92291576,0.19200307,0.22787625,0.57385343,0.24175411
viu,0.053521723,0.13696548,0.09854397,0.12003252,0.22886133,0.99382716,0.997401,0.13334969,0.14043185,0.992075,0.9989581,0.18080303,0.08694939,0.08690264,0.14503962,0.12513164,0.99899435,0.08445514,0.14323838,0.09960695
vix,0.3287338,0.95247877,0.11876586,0.6805316,0.15653709,0.5908463,0.75789315,0.36160433,0.23200104,0.8561832,0.13320199,0.7840519,0.21527135,0.69560707,0.42006862,0.15881549,0.22022611,0.28707886,0.74811584,0.54393697
vjh,0.6315394,0.10318127,0.13995638,0.68761134,0.07674222,0.25787887,0.07551983,0.34576985,0.09735688,0.571403,0.22443098,0.66686964,0.48654515,0.27289292,0.51762646,0.34110835,0.07546249,0.5094598,0.6896529,0.19094981
vji,0.092524156,0.26777124,0.06615321,0.07834393,0.090869024,0.8351426,0.1550141,0.11852755,0.6163331,0.07472131,0.55451226,0.103880405,0.0722939,0.12264792,0.051431913,0.05770137,0.19062917,0.048107095,0.32219186,0.29706836
vjp,0.38500035,0.72397935,0.5225367,0.5757872,0.5811717,0.80899906,0.27714944,0.106673,0.60401917,0.67817116,0.30956316,0.9426956,0.61494386,0.67031205,0.46679127,0.15266931,0.6857157,0.20335178,0.52176464,0.102926165
vjw,0.848173,0.4878298,0.22653621,0.43648797,0.31069306,0.4136175,0.4124976,0.3747809,0.70529747,0.57973576,0.24388927,0.29194772,0.7333276,0.352341,0.22911474,0.8812922,0.50096244,0.6342884,0.7654512,0.60500044
vki,0.18313065,0.117842406,0.3189534,0.66546524,0.37777668,0.09877652,0.22820604,0.95581055,0.04273279,0.45565474,0.6638054,0.9893971,0.326383,0.5537323,0.13277161,0.8414962,0.96360004,0.7956042,0.87627447,0.61503315
vkj,0.07695365,0.20828345,0.18502347,0.08542911,0.11703788,0.023282092,0.60822356,0.67049086,0.13135007,0.112285025,0.10332332,0.09289035,0.068361536,0.57961774,0.90960145,0.50203073,0.56774914,0.51701677,0.28455034,0.6151923
vld,0.16406867,0.13813998,0.23188709,0.16025993,0.5418371,0.1301955,0.083700754,0.56381744,0.12193756,0.7409594,0.48513013,0.13439578,0.7047903,0.37822667,0.37221673,0.24236012,0.251967,0.1812357,0.83914286,0.35589677
vlh,0.76467216,0.38026327,0.31906682,0.10099008,0.09666867,0.63617384,0.09868205,0.3687652,0.12983568,0.27307343,0.7403595,0.113468066,0.5380449,0.099463925,0.47797644,0.8448651,0.105047226,0.90411663,0.18699476,0.110420614
vlj,0.15849152,0.7966224,0.92142797,0.31449056,0.76160717,0.33360487,0.6988383,0.7332785,0.21386261,0.6021439,0.8010503,0.24536887,0.4742486,0.12727153,0.61949784,0.12641169,0.8412944,0.14334163,0.12842786,0.9152206
vlo,0.11795748,0.7992542,0.2791794,0.5172245,0.46788877,0.3278786,0.6342994,0.5122142,0.3989446,0.5017983,0.5081545,0.45748428,0.7223024,0.17791119,0.72711945,0.53136504,0.56134856,0.1364724,0.15234886,0.413678
vls,0.26062706,0.49253568,0.96149516,0.2404174,0.8098507,0.51651156,0.58746594,0.24708289,0.491217,0.90628904,0.9004715,0.41924223,0.62176806,0.30065435,0.18267971,0.6641102,0.25469342,0.24971889,0.543483,0.44148475
vlu,0.843269,0.1401769,0.66853356,0.7227359,0.80381,0.29212677,0.47349793,0.33196062,0.6586642,0.7981238,0.15346947,0.6023239,0.28036112,0.30801746,0.79581857,0.80780256,0.85028017,0.3624795,0.43059838,0.24247015
vmj,0.84702027,0.81742543,0.47240275,0.31535175,0.2784504,0.9459472,0.8044628,0.78594434,0.18697473,0.8742568,0.4985212,0.6144499,0.32545117,0.7397039,0.52933556,0.819466,0.26354724,0.149654,0.08512491,0.09549852
vmn,0.6253568,0.43977523,0.5418514,0.45277515,0.47492838,0.4275998,0.60442066,0.61405027,0.3489437,0.3569463,0.20106,0.36077145,0.57893836,0.5798043,0.7106855,0.7595234,0.21449316,0.788014,0.59398705,0.3380158
vmo,0.300462,0.49008435,0.38597363,0.11963838,0.5084815,0.087524906,0.77278394,0.3931622,0.33196372,0.7079904,0.7263792,0.70788383,0.3201192,0.47517294,0.40637684,0.35889164,0.24167801,0.28617486,0.48947972,0.35786897
vmr,0.25149593,0.8299643,0.26319584,0.87774366,0.19000421,0.37598354,0.97696424,0.5679346,0.51195925,0.14466542,0.1951051,0.19109133,0.19527003,0.78989166,0.6293211,0.25407705,0.5136869,0.260064,0.12866765,0.63842905
vmu,0.25795963,0.069379926,0.99745953,0.40657622,0.25930566,0.17609775,0.24505714,0.19368814,0.9931629,0.102983356,0.9969257,0.17621532,0.29315716,0.16889775,0.9965635,0.19131729,0.09946561,0.1285168,0.93042624,0.17842942
vna,0.47412366,0.6538045,0.22099835,0.1671671,0.11026534,0.9150063,0.8365358,0.19325235,0.84372777,0.105315804,0.75546134,0.88106555,0.2896374,0.5369526,0.21182914,0.4171337,0.66741884,0.21065307,0.9002859,0.17789485
vnf,0.29553634,0.17689171,0.17644185,0.2860996,0.22210464,0.8009032,0.181644,0.5698792,0.5122032,0.4611581,0.7633272,0.34116244,0.5225146,0.855012,0.42919332,0.22616555,0.15167114,0.83188283,0.18002221,0.7211845
vnh,0.1920175,0.25487745,0.21152149,0.25746596,0.1625887,0.9850914,0.98255527,0.19799268,0.13615854,0.26839417,0.24009177,0.16972321,0.15824027,0.24791634,0.12200871,0.22297361,0.18350509,0.9827892,0.2977686,0.2058807
voc,0.9248213,0.17850316,0.50981927,0.102860644,0.1901364,0.15039687,0.10341534,0.10511083,0.10977627,0.4828123,0.10621726,0.45396236,0.28852236,0.38123387,0.39972886,0.735636,0.8711138,0.6175608,0.401533,0.6432394
vop,0.6316225,0.20004459,0.10320771,0.1546976,0.81430227,0.29810023,0.3670237,0.83201087,0.26694563,0.833866,0.15614702,0.101244494,0.16616857,0.7286007,0.24028218,0.86847067,0.81428885,0.25124118,0.25932038,0.79373837
voz,0.23456515,0.48391485,0.4605601,0.6596636,0.6118617,0.9025143,0.4137057,0.45712537,0.0635701,0.39972076,0.3553664,0.41241002,0.70793587,0.1228678,0.4904853,0.12240182,0.25210682,0.37504458,0.22158563,0.28395757
vqe,0.15890159,0.53706646,0.07977426,0.18987,0.37700558,0.12857904,0.71617246,0.07101786,0.10698469,0.87652206,0.16373485,0.07009615,0.14412028,0.036557496,0.021578662,0.722636,0.25003183,0.24614194,0.113861755,0.15155919
vqn,0.8689606,0.7087146,0.4622331,0.32457393,0.3820764,0.25080734,0.5674509,0.9260335,0.1485802,0.27658862,0.6865581,0.4400797,0.1896796,0.19217995,0.6525166,0.27652305,0.6583684,0.7714679,0.6971528,0.15054785
vqp,0.52364284,0.7841574,0.7097565,0.6223982,0.46793234,0.37073803,0.6600675,0.5775088,0.40173462,0.29210252,0.19874592,0.13493952,0.30931783,0.10807237,0.85930943,0.5759032,0.20460808,0.11829634,0.15705869,0.24185506
vqs,0.5792586,0.1432656,0.9965091,0.1622976,0.11227774,0.115522005,0.99912703,0.06501621,0.09288001,0.9745632,0.16258599,0.21405646,0.19151309,0.9960336,0.0675396,0.14050671,0.9978813,0.109849796,0.47958168,0.19535139
vrc,0.22394827,0.30979568,0.25278908,0.93396866,0.39932987,0.09986,0.34369734,0.3321173,0.93614745,0.2255994,0.24343051,0.1581076,0.93330127,0.30502582,0.37733135,0.3085531,0.11961941,0.3190434,0.20897864,0.1432426
vrn,0.7594612,0.20136298,0.15790823,0.1518983,0.22494155,0.4883641,0.09162852,0.11496309,0.13963792,0.2841099,0.5088906,0.19906566,0.22809339,0.18690974,0.13809317,0.8587438,0.1638779,0.18101576,0.11668771,0.22461127
vro,0.7303327,0.09611991,0.149757,0.7036848,0.4936763,0.5879181,0.91145563,0.16857608,0.13758412,0.5850282,0.5192958,0.5846164,0.12725952,0.70940566,0.6058314,0.33773485,0.049607288,0.4425722,0.5876702,0.46244824
vrq,0.12990893,0.5525284,0.08179258,0.9114648,0.19752654,0.88662994,0.8177748,0.17191342,0.4043094,0.7699378,0.5010007,0.17935741,0.597106,0.7497121,0.48720443,0.5233005,0.5293852,0.22192,0.78332025,0.47177735
vrt,0.70221496,0.19523364,0.52362716,0.14595619,0.23500335,0.26026583,0.812111,0.37182376,0.1782614,0.6475928,0.23191589,0.19145477,0.23982148,0.58073354,0.348849,0.83998245,0.369245,0.065566815,0.49561107,0.18761203
vrv,0.5893668,0.23108302,0.35452262,0.07679021,0.80800015,0.6595842,0.38082486,0.809783,0.16307552,0.9339345,0.1560913,0.45090538,0.6692765,0.6208567,0.71846974,0.13133454,0.61681783,0.57982516,0.7897757,0.15616336
vsa,0.27906954,0.34504548,0.10138883,0.79550105,0.3100956,0.2945944,0.43038815,0.93322396,0.34834135,0.100822434,0.14810653,0.13315868,0.54477406,0.38487718,0.53507036,0.25635663,0.18700862,0.94015527,0.61096615,0.26233697
vtc,0.13886574,0.22739875,0.059745766,0.996265,0.94770193,0.2554385,0.13764402,0.1259297,0.96280384,0.13807984,0.12373404,0.25412998,0.9992116,0.40049273,0.20297897,0.14079279,0.99479604,0.7972397,0.8581259,0.13853629
vtd,0.19722222,0.5576776,0.7231051,0.3010139,0.6889948,0.8543749,0.3343174,0.3717108,0.7596232,0.4123277,0.3309631,0.40683275,0.8543284,0.20522086,0.64738023,0.1736761,0.57217723,0.596586,0.551947,0.23579445
vtf,0.39502567,0.54649544,0.35158163,0.4587897,0.44613254,0.1728468,0.44433692,0.45591706,0.35680997,0.2825788,0.5047861,0.3338988,0.40296805,0.5682565,0.7366227,0.55537623,0.47406992,0.8093916,0.07921908,0.3920855
vti,0.103708446,0.3140102,0.23057288,0.44500718,0.30572432,0.39821866,0.1153221,0.81889415,0.21069464,0.13908389,0.2584401,0.51800424,0.5607342,0.36184832,0.3831252,0.10401124,0.26429144,0.70576465,0.3758054,0.6091274
vtr,0.48352194,0.17195113,0.8232685,0.1505529,0.7576146,0.22627124,0.1343792,0.3057589,0.42674345,0.13186496,0.043329462,0.32418716,0.40322125,0.8763446,0.826156,0.79225254,0.18208867,0.45403922,0.8722372,0.32838938
vtz,0.43017256,0.1271049,0.86643314,0.15685077,0.20720771,0.4152504,0.56758136,0.20272973,0.27628762,0.10826364,0.63010347,0.84067,0.06824599,0.21271494,0.23536035,0.8399192,0.5717888,0.45620117,0.065474465,0.73799133
vuh,0.3143047,0.9095442,0.19525875,0.36395213,0.26409346,0.25555062,0.29299724,0.17978087,0.6941921,0.63671196,0.16855484,0.13767016,0.13489982,0.25209588,0.72034186,0.68407923,0.13969816,0.961072,0.66522133,0.11906204
